,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
2-Methylpentanol,7.665625,-4.040625,7.665625,3.4689965986394555,0.5709677520374143,102.17699999999992,88.06499999999998,102.104465068,44.0,0.0,0.2100506281150966,-0.3960990127001897,0.3960990127001897,0.2100506281150966,1.4285714285714286,2.4285714285714284,3.0,6.486821223971804,377.9059210131091,17.707106781186546,17.408248290463863,3.408248290463863,8.810660171779821,8.362372435695795,1.4541241452319316,0.7270620726159658,0.7270620726159658,0.2895620726159658,0.2895620726159658,0.08801551815399145,0.08801551815399145,-0.04,7636.8536021022865,0.6205555800980719,4.127785234899329,3.799034859521332,65.11445261248525,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,20.076709135920737,12.266882586692457,21.637329360788705,2.7415171123404405,22.92866942132007,0.0,1.4311996572326342,0.0,5.893957685363079,26.449634037250117,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.098993091256135,0.0,5.893957685363079,44.269495267463,0.0,0.0,0.0,0.0,20.23,38.90257696552948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,19.251060887445494,100.76524234693879,0.0,0.0,3.4689965986394555,0.0,-4.007291666666667,0.0,-7.927500000000002,-11.299447278911568,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.4149,31.15779999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-Methyl-2-hexanol,7.717708333333333,-4.267708333333333,7.717708333333333,3.6854549319727887,0.5971696682305409,116.20399999999991,100.07599999999998,116.120115132,50.0,0.0,0.21082612421629218,-0.3904719989420869,0.3904719989420869,0.21082612421629218,1.125,2.0,2.5,6.846636182943325,436.5170594543041,20.207106781186546,19.908248290463863,3.908248290463863,10.060660171779821,9.612372435695795,1.7041241452319316,1.0561862178478973,1.0561862178478973,0.3010310363079829,0.3010310363079829,0.11926551815399145,0.11926551815399145,-0.04,23320.305024931855,0.7314552805060156,3.079539221938775,5.959999999999999,74.28933572721746,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,19.597741919954437,20.076709135920737,20.561378342553297,5.601050810983688,25.67018653366051,0.0,1.4311996572326342,0.0,0.0,45.27550186685886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.141058659323535,0.0,0.0,60.23582939842852,0.0,0.0,0.0,0.0,20.23,45.27550186685886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,21.992577999785933,116.83381802721087,0.0,0.0,3.6854549319727887,-4.14375,0.0,0.0,-12.449375000000005,-11.676147959183677,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.9475000000000002,35.822799999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethylbenzene,7.508449074074074,-3.1239843159486025,7.508449074074074,0.6851001511715793,0.5147578217927745,106.16799999999994,96.08799999999998,106.07825032,42.0,0.0,0.06256016536750107,-0.06224874165506165,0.06256016536750107,0.06224874165506165,1.125,1.75,2.375,3.722974655985802,456.6266511166763,14.464101615137753,14.0,4.0,7.925426480542944,7.0,2.0,1.125,1.125,0.625,0.625,0.3125,0.3125,-0.78,4368.855355047928,0.9420016699918118,2.50834780755501,1.0935372033822537,64.21099234996834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.06398565561216,11.936376393026375,6.853792780851101,6.853792780851101,13.7075855617022,0.0,0.0,0.0,0.0,13.224817018625059,0.0,35.77554503001347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372924901329379,0.0,26.12292917069487,30.212093538316473,0.0,0.0,0.0,0.0,49.00036204863853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,73.32621409674981,0.0,0.0,0.0,-0.8393518518518512,0.0,-3.84945200302343,-3.013425925925926,-3.1239843159486025,0.0,0.25,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.2490000000000006,35.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5-(3-Methyl-2-butenyl)-5-ethylbarbital,12.849647581254722,-4.429074074074076,12.849647581254722,0.8954062736205604,0.5565734109876053,224.2600000000001,208.13199999999995,224.116092372,88.0,0.0,0.3276321832006792,-0.276812600691283,0.3276321832006792,0.276812600691283,1.3125,1.9375,2.4375,4.3389936824599715,825.9261306495104,26.04145188432738,23.619172062391506,7.619172062391505,13.824143954778487,11.651226817695626,3.7567996266957104,2.6164861124020007,2.6164861124020007,1.598473999182911,1.598473999182911,0.8592836247256836,0.8592836247256836,-1.65,1229797.0827048717,2.7764959329513714,4.467035688233906,2.126885053591302,116.87316992059115,0.0,5.41499046939678,2.8236841566564013,11.814359458703011,0.0,6.031114512338072,20.208701074720395,4.794537184071822,0.0,0.0,18.477068393400515,26.449634037250117,17.819861230212858,1.3707585561702202,36.397915495254956,17.845473971041084,0.0,10.619626706576751,5.41499046939678,33.3015261545458,0.0,11.625176276104835,0.0,0.0,10.619626706576751,4.794537184071822,0.0,0.0,17.845473971041084,9.589074368143644,5.41499046939678,52.49214594092892,11.625176276104835,2.8236841566564013,0.0,0.0,75.27000000000001,78.80679357766523,14.383611552215466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.01430394303948,121.07405360292265,0.0,37.46961514235323,-1.7908125472411212,-6.386224017384732,-4.940169123204836,-4.20961364638448,-8.76948459939532,-11.614031478332075,0.0,0.5454545454545454,16.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,6.0,0.0,1.0,1.0,1.0,1.1050999999999993,58.45340000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Heptachlor,8.69260802469136,-2.6200385802469133,8.69260802469136,0.38831018518518445,0.40235565315679167,373.32099999999986,368.28099999999995,369.8210939200001,94.0,0.0,0.16672292781087922,-0.11806955380674582,0.16672292781087922,0.11806955380674582,0.8823529411764706,1.411764705882353,2.0,2.57075183011388,689.1528851671051,17.309401076758505,12.64575131106459,12.937253933193773,9.630768281804423,6.822875655532295,6.9686269665968865,3.833286463465479,7.428430818967872,3.118638978153836,7.480916934461502,2.282895545817136,5.268329494594258,1.51,43975.45152790392,8.720829459273856,3.580606755494701,1.1504173843107022,140.77474662145357,0.0,9.748344582882218,4.33335411348544,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,58.5079030530012,0.0,14.529432483066596,19.529987880145264,6.853792780851101,81.2065792316276,0.0,0.0,11.787915370726157,19.434838203775065,0.0,22.168716196298327,0.0,0.0,0.0,0.0,0.0,81.2065792316276,19.434838203775065,0.0,11.787915370726157,6.853792780851101,22.168716196298327,0.0,0.0,0.0,0.0,48.359183418685944,0.0,0.0,5.032286352113597,0.0,0.0,0.0,0.0,0.0,0.0,88.06037201247868,39.12048705593349,43.62756849962206,-4.642685185185184,-3.4112268518518496,0.0,-5.15886574074074,-1.5908333333333329,0.0,0.0,0.0,0.6,17.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,3.0,5.2415,76.09800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butallylonal,13.114868669690095,-4.635231481481483,13.114868669690095,0.8842243008314434,0.7759727901244804,303.1559999999997,288.036,302.0266044400004,94.0,0.0,0.3276324874079743,-0.2768024644249482,0.3276324874079743,0.2768024644249482,1.3529411764705883,2.0,2.4705882352941178,4.538823638574631,852.8325467197095,26.041451884327383,22.997136535400735,9.583133074515437,13.901494223968113,11.34020905420024,4.738780132757677,2.8054683489066146,3.598466618463967,1.8332195583090645,2.0314691256984023,1.0995846991603913,1.3969590502443976,-1.1700000000000002,1483612.8734977078,3.6628249809124553,4.995022243690402,2.409468131485905,129.33574702606475,0.0,5.41499046939678,2.8236841566564013,11.814359458703011,0.0,6.031114512338072,20.208701074720395,4.794537184071822,0.0,0.0,42.53769199587195,10.376330239567764,21.451269019201796,2.7415171123404405,35.02715693908472,33.77541786899043,0.0,10.619626706576751,11.308948154759857,26.449634037250117,0.0,11.013411516206553,0.0,0.0,10.619626706576751,4.794537184071822,0.0,15.929943897949348,17.845473971041084,9.589074368143644,11.308948154759857,44.269495267463,11.013411516206553,2.8236841566564013,0.0,0.0,75.27000000000001,77.23709438583437,14.383611552215466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,20.643545386869256,114.44124216584783,2.3715934429327286,38.125569412950355,-1.7684486016628869,-4.465532407407409,-9.582546296296298,-2.050153533635677,-8.516334089191236,-9.972056760204085,0.0,0.5454545454545454,17.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,6.0,0.0,1.0,1.0,1.0,1.6836,66.25340000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fenpropathrin,13.811963648053773,-4.340953645624063,13.811963648053773,0.8849391043804256,0.6900785284763721,349.4299999999996,326.24600000000004,349.16779359600065,134.0,0.0,0.31122663843972603,-0.45737081541460906,0.45737081541460906,0.31122663843972603,0.9615384615384616,1.5,2.076923076923077,2.3846156204107016,1686.4919894311838,38.62687384302478,35.671958466891546,12.671958466891548,21.73981139485057,18.244227523909636,6.744227523909637,4.965757458367981,4.965757458367981,3.2607395297986344,3.2607395297986344,1.8686522384152608,1.8686522384152608,-2.799999999999999,5827036929.756633,4.921526833215682,6.493107038733862,3.174662732490716,186.22760106038368,9.473725907600098,17.568244979360085,0.0,6.080018026949988,0.0,5.969305287951849,4.794537184071822,0.0,5.261891554738487,0.0,57.61966200749919,34.99965576944674,23.383312721909853,19.601543247065276,45.79570988358701,5.969305287951849,5.261891554738487,0.0,16.723938624156638,33.48758649613271,0.0,59.94521986066665,0.0,17.568244979360085,4.736862953800049,0.0,11.49902366656781,0.0,5.969305287951849,9.53140013787187,28.055051491687397,70.5784847797448,54.38176836896965,0.0,0.0,0.0,59.32000000000001,127.62507393547567,10.056428738810308,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,41.00117269951517,194.87223136589338,0.0,13.811963648053773,9.988278809100418,-10.033026001657927,-9.295562445564302,-9.2106002091429,-3.936768182581676,-17.02985031743406,0.0,0.36363636363636365,26.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,0.0,4.0,9.0,1.0,0.0,1.0,3.0,5.268980000000004,98.45600000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Methoprene,12.808506000494168,-5.3040618964719375,12.808506000494168,2.2393519107405737,0.3211926305566734,310.4779999999993,276.20599999999996,310.25079494800093,128.0,0.0,0.33076471296274074,-0.4598021323608296,0.4598021323608296,0.33076471296274074,1.0,1.8636363636363635,2.5,8.571898005898287,1490.1031269743953,46.30096490832123,44.72474487139159,10.72474487139159,23.68899314152515,22.020620726159656,5.020620726159658,3.1268919868770255,3.1268919868770255,1.3759459934385128,1.3759459934385128,0.6463063300525898,0.6463063300525898,-1.09,11539275311.531397,2.852054953189259,10.605215349990562,11.556664943059028,184.086612587363,9.473725907600098,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,31.701885412025568,58.472372604569486,50.10050522151413,21.276378731125213,60.87405400145946,5.969305287951849,0.0,0.0,5.893957685363079,78.28412114702526,7.037952458882589,23.729319768175966,0.0,0.0,0.0,0.0,0.0,0.0,24.688326584768113,14.268263091671919,5.893957685363079,113.20884321887893,23.729319768175966,0.0,0.0,0.0,35.53,120.91465634739875,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,46.60579090978751,275.2338609464276,0.0,12.808506000494168,0.0,-7.275193212813392,-7.8672720782223315,-7.2682057410323555,-25.050349543402362,-26.462861454003068,-4.285151584114905,0.7368421052631579,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,5.062000000000006,92.84500000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethyl propionate,11.126527777777778,-3.480555555555556,11.126527777777778,2.0846064814814813,0.485245073645189,102.13299999999994,92.05299999999998,102.06807956,42.0,0.0,0.304986319783951,-0.4659767306979968,0.4659767306979968,0.304986319783951,1.7142857142857142,2.5714285714285716,3.142857142857143,5.0248599206812425,298.7985681132777,14.284457050376172,13.316496580927726,3.3164965809277263,7.1278270848415755,6.362372435695795,1.3623724356957947,0.6165816237971964,0.6165816237971964,0.24579081189859822,0.24579081189859822,0.07186436964131622,0.07186436964131622,-0.53,1343.3058236431955,0.8089064640823261,3.6528153564899446,3.2963341491124023,57.52379181664478,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.851892117295679,6.851892117295679,17.338993350691137,9.300502355256729,23.238985699574066,5.969305287951849,0.0,0.0,0.0,20.076709135920737,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.528290530868137,9.53140013787187,0.0,33.78429469762294,0.0,0.0,0.0,0.0,26.3,32.60499966678888,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,71.78082719198791,0.0,11.126527777777778,0.0,0.0,-2.0846064814814813,0.0,-3.480555555555556,-10.175526266061983,0.0,0.8,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.9595,26.923999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prometryn,8.034131944444443,-3.7643778344671235,8.034131944444443,0.15204931972789226,0.7708358657547913,241.36400000000017,222.212,241.13611660799998,90.0,0.0,0.22819034050613232,-0.3518753384396971,0.3518753384396971,0.22819034050613232,1.0,1.5625,2.0,3.9534158224403972,809.4859145168739,28.21517847069432,26.644316267963653,8.46081284889138,15.11000889807586,13.038743458963571,4.460812848891379,2.2408668483259273,2.81013936522797,1.1061809835850347,1.4713293552551459,0.6811786427515198,0.9357650518545928,-1.04,4271157.970161175,2.5279417758854392,5.885377809727672,4.219731367635919,127.67832902335913,10.619626706576751,0.0,7.980120638477109,11.896678561972989,0.0,0.0,0.0,0.0,14.951935562841626,0.0,11.761884949391115,33.591492570299174,32.597163279252584,2.7415171123404405,26.126579611550138,23.658563511364104,0.0,14.951935562841626,0.0,44.59978988770271,16.80355080769321,0.0,0.0,0.0,10.619626706576751,11.896678561972989,0.0,11.761884949391115,33.17164460065738,0.0,0.0,50.7104639240765,5.156436481820707,2.8236841566564013,0.0,0.0,62.730000000000004,73.3000192573689,0.0,0.0,11.761884949391115,0.0,0.0,0.0,0.0,0.0,14.951935562841626,26.126579611550138,143.45374503968253,-0.15204931972789226,10.26178476946334,-1.977768329554044,0.0,-2.667252456538171,-7.528755668934243,-2.9227950207860935,-14.883575680272106,0.0,0.7,16.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,6.0,10.0,0.0,0.0,0.0,1.0,2.2340999999999998,69.12540000000003,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buturon,12.753699924414207,-3.6381160810517628,12.753699924414207,0.3848201688082642,0.7872679057274545,236.7020000000001,223.59799999999998,236.071640716,84.0,0.0,0.3220780411774611,-0.3140343474741313,0.3220780411774611,0.3140343474741313,1.5625,2.3125,2.875,3.7713091148370963,857.981854233148,23.11036598507973,20.680639954473005,8.43656890049146,12.929462325296829,10.208353965986397,4.139104843495668,2.3659836133395853,2.7439480863488126,1.3220370525660512,1.511019289070665,0.6437377503561654,0.7382288686084724,-1.6599999999999993,568949.3267501672,3.4140021480299825,5.430917549024746,3.179617885546799,118.71743851289258,10.209723084138854,1.3707585561702202,1.4118420783282006,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,6.399401534821945,17.521374209088158,31.02156694794886,25.910397825728452,12.871685249200745,22.65548193644266,23.31944067725415,0.0,4.899909730850478,0.0,12.869784585645323,12.285640253570621,29.192308144394506,0.0,12.319835853677588,5.309813353288376,10.481923458755384,0.0,11.600939890232516,23.92474361182044,0.0,12.319835853677588,23.300994791338315,24.16967483065318,6.434475392069527,0.0,0.0,32.34,65.65633014819419,4.794537184071822,0.0,5.309813353288376,0.0,0.0,12.319835853677588,0.0,0.0,0.0,29.46188464260335,98.14186702692248,5.629693385474108,12.200391628873769,-1.0008580008755874,-1.018171768707483,1.5209297577055516,-9.079895942687775,1.3267969411006932,-7.192975250027997,0.0,0.25,16.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,2.825400000000001,66.52870000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
