,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
5-trifluoromethyluracil,12.185871126228268,-5.173148148148149,12.185871126228268,0.474976851851852,0.593358635619806,180.085,177.06099999999998,180.014661996,66.0,0.0,0.4226201584048209,-0.31349764159166693,0.4226201584048209,0.31349764159166693,1.3333333333333333,1.9166666666666667,2.4166666666666665,3.8516986387056247,517.9693683650496,11.964101615137755,8.344817190955322,5.344817190955323,6.675426480542942,4.014049381977536,2.6196221909776196,1.795896015911142,1.795896015911142,0.9578762633741463,0.9578762633741463,0.5039519273438887,0.5039519273438887,-1.5300000000000002,1235.837423373185,5.175013037303055,2.504549395065783,1.5485983920755146,67.38631636963297,4.977003270229252,5.563451491696996,2.8236841566564013,0.0,5.559266895052007,11.86604191564695,9.771540454301075,4.794537184071822,13.171245143024459,0.0,0.0,0.0,6.172895210814761,1.3707585561702202,17.36568785585108,0.0,0.0,9.954006540458504,0.0,6.176298517443475,0.0,32.57443136391088,0.0,0.0,11.24901029325548,13.171245143024459,0.0,0.0,9.954006540458504,6.176298517443475,0.0,6.934210047867216,15.761969578958404,2.8236841566564013,0.0,0.0,65.72,39.115662053669226,22.760319511168106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.194442712826621,56.75495134164777,0.0,20.508844954648527,0.0,-5.591574074074074,0.0,0.0,-6.755555555555556,0.0,0.0,0.2,12.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.08199999999999996,32.6854,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2,6-dimethylaniline",7.58261574074074,-2.9759259259259263,7.58261574074074,0.2371759259259263,0.5209726320693896,121.18299999999994,110.09499999999998,121.08914935199999,48.0,0.0,0.1562343174506699,-0.3982992065086387,0.3982992065086387,0.1562343174506699,1.3333333333333333,2.0,2.4444444444444446,4.005299952421025,485.6904915155955,16.04145188432738,15.447213595499958,4.447213595499958,8.79743494847109,7.618033988749896,2.223606797749979,1.4736067977499792,1.4736067977499792,0.848606797749979,0.848606797749979,0.3996516994374948,0.3996516994374948,-0.98,9137.837045157683,1.0925153996954888,2.094917408045428,1.043572384208626,71.07196681162553,5.719716975726273,0.0,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.127256122989884,24.83068721798535,13.91193761170488,4.1122756685106605,15.160511162188381,5.687386274683562,0.0,0.0,0.0,13.703784234591359,5.719716975726273,29.254159106383874,0.0,0.0,5.719716975726273,5.687386274683562,0.0,0.0,0.0,0.0,13.703784234591359,23.46372998892597,18.127256122989884,2.8236841566564013,0.0,0.0,26.02,48.645329615658795,0.0,0.0,5.719716975726273,0.0,0.0,0.0,0.0,0.0,0.0,15.160511162188381,80.91300925925925,0.0,0.0,0.0,-2.8619444444444437,0.0,-2.5992129629629623,0.0,-5.951851851851853,0.0,0.25,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.88564,40.32840000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propyl acetate,10.87876842403628,-3.579629629629631,10.87876842403628,2.0040509259259256,0.485245073645189,102.13299999999995,92.053,102.06807956,42.0,0.0,0.30212269736284525,-0.46588873984264995,0.46588873984264995,0.30212269736284525,1.8571428571428572,2.7142857142857144,3.2857142857142856,5.116432891332881,298.7985681132777,14.284457050376172,13.316496580927726,3.3164965809277263,7.1278270848415755,6.362372435695795,1.3623724356957947,0.6165816237971965,0.6165816237971965,0.19475977559061533,0.19475977559061533,0.07186436964131622,0.07186436964131622,-0.53,1338.9474234192783,0.8089064640823261,3.6528153564899446,5.47,57.52379181664478,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.851892117295679,6.372924901329379,17.817960566657437,9.300502355256729,23.238985699574066,5.969305287951849,0.0,0.0,0.0,20.076709135920737,6.558985242916289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.528290530868137,9.53140013787187,0.0,33.78429469762294,0.0,0.0,0.0,0.0,26.3,32.60499966678887,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,72.10312358276644,0.0,10.87876842403628,0.0,0.0,-2.0040509259259256,0.0,-3.5268750000000013,-10.28429941421013,0.0,0.8,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.9595,26.923999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quinoline,7.638333333333334,-0.46524943310657574,7.638333333333334,0.11388888888888848,0.5311915584041305,129.16199999999998,122.10599999999998,129.057849224,48.0,0.0,0.08400570410092217,-0.25626672847773607,0.25626672847773607,0.08400570410092217,0.9,1.7,2.7,3.1213468446986448,629.252578393056,12.90325920389318,11.947213595499958,4.947213595499958,7.8579484652551095,6.197213595499958,2.6972135954999583,1.697213595499958,1.697213595499958,1.0788118960624635,1.0788118960624635,0.6545084971874738,0.6545084971874738,-1.3699999999999999,5743.587409509518,1.8166671921763666,2.102543034625172,0.7598814095761128,69.16750913335336,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,24.16967483065318,12.08483741532659,11.559119425279556,15.1120106108078,9.59530989319154,10.902924932081056,0.0,4.9839785209472085,0.0,0.0,0.0,42.427407456794526,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,9.59530989319154,42.427407456794526,0.0,10.902924932081056,0.0,12.89,36.38498874913123,0.0,0.0,16.94534363974435,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,9.59530989319154,52.605627362055934,0.0,3.6466666666666665,-0.11388888888888848,-0.13703703703703685,0.0,-2.5361186696900972,-0.46524943310657574,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.2348,41.743000000000016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethanethiol,6.706018518518519,-2.695023148148148,6.706018518518519,0.04513888888888906,0.3965034907917323,62.137000000000015,56.089,62.019021192,20.0,0.0,0.10220111102712578,-0.179652169871682,0.179652169871682,0.10220111102712578,2.6666666666666665,3.6666666666666665,3.6666666666666665,4.1447263667447585,93.72120767599533,7.707106781186548,7.408248290463863,2.224744871391589,3.8106601717798214,3.3623724356957947,0.8623724356957945,0.10206207261596577,0.30618621784789724,0.0,0.0,0.0,0.0,0.35,49.09358392980085,0.26534296676108865,2.35,2.3500000000000014,34.369978674439025,0.0,1.1237991730321881,0.0,0.0,0.0,0.0,0.0,0.0,12.53269603815698,0.0,6.851892117295679,5.704956885150159,6.853792780851101,0.0,6.853792780851101,12.53269603815698,1.1237991730321881,0.0,0.0,6.851892117295679,5.704956885150159,0.0,0.0,0.0,0.0,0.0,0.0,12.53269603815698,6.828756058182346,0.0,0.0,13.705684898146778,0.0,0.0,0.0,0.0,0.0,12.556849002445837,0.0,0.0,12.53269603815698,0.0,0.0,0.0,0.0,0.0,0.0,7.977591953883289,39.510995370370374,-0.04513888888888906,0.0,0.0,-2.4375,0.0,0.0,0.0,-2.695023148148148,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9360999999999999,19.526999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethyldisulfanylethane,7.1581018518518515,-2.935031651549509,7.1581018518518515,0.07196759259259222,0.4162604903556758,122.25799999999995,112.178,122.02239232,38.0,0.0,0.03862675164713457,-0.09445891215372036,0.09445891215372036,0.03862675164713457,1.1666666666666667,1.6666666666666667,2.0,4.589748131352594,212.1840343858093,13.414213562373096,12.816496580927726,4.449489742783178,6.707106781186548,6.07491495713053,3.2247448713915885,0.37079081189859825,2.1123724356957942,0.12500000000000003,1.1249999999999998,0.04166666666666668,0.37499999999999994,0.7,900.1834886467037,0.8831311615075664,5.699999999999999,4.7,61.52996450977767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29158018736481,0.0,25.117499332002513,0.0,13.7075855617022,21.587795952773448,0.0,0.0,0.0,13.703784234591359,11.409913770300317,0.0,0.0,0.0,0.0,0.0,0.0,21.587795952773448,11.409913770300317,0.0,0.0,27.411369796293556,0.0,0.0,0.0,0.0,0.0,25.113698004891678,0.0,0.0,21.587795952773448,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,69.7890910808768,0.0,0.0,0.0,-5.3962962962962955,0.0,0.0,0.0,-5.870063303099018,0.14393518518518444,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.4076000000000004,36.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thiophene,6.980324074074074,-0.13425925925925908,6.980324074074074,0.004629629629629983,0.44892664601443366,84.14299999999997,80.11099999999999,84.003371128,26.0,0.0,0.07394003263785366,-0.152454341484825,0.152454341484825,0.07394003263785366,1.4,2.0,2.2,3.292165666314956,206.2166615309899,7.016507857945051,6.408248290463863,3.224744871391589,4.125897657686229,3.158248290463863,1.974744871391589,0.5561862178478973,1.1685586535436916,0.26662414523193156,0.6748724356957945,0.1275775907699572,0.38273277230987157,-0.30000000000000004,109.16177843814495,0.8500858766019291,1.2210502489814397,0.48406518786781355,40.691648390579715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934737,0.0,12.08483741532659,10.712228819335198,0.0,5.483034224680881,5.483034224680881,11.336785877934737,0.0,0.0,0.0,0.0,0.0,22.797066234661784,0.0,0.0,0.0,0.0,0.0,11.336785877934737,0.0,0.0,0.0,5.483034224680881,22.797066234661784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.797066234661784,0.0,11.336785877934737,0.0,0.0,0.0,0.0,5.483034224680881,27.90509259259259,0.8541666666666664,0.0,0.009259259259259967,0.0,0.0,-0.26851851851851793,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7480999999999998,24.318999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1-ethylnaphthalene,7.945833333333333,-3.2339575066137574,7.945833333333333,0.4674768518518515,0.5932475127165551,156.2280000000001,144.13199999999998,156.093900384,60.0,0.0,0.0629340926134303,-0.06162937766628351,0.0629340926134303,0.06162937766628351,0.8333333333333334,1.5,2.25,3.239957163081888,839.9480749618841,18.773502691896258,18.0,6.0,10.746793685588862,9.25,3.25,2.125,2.125,1.4375,1.4375,0.90625,0.90625,-1.2999999999999998,92466.92573597841,1.7923819188520356,2.9785914235871633,1.095421436004162,89.70259788203909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.14882307093875,22.708824821955968,6.853792780851101,9.59530989319154,16.44910267404264,10.772448428929591,0.0,0.0,0.0,13.224817018625059,0.0,47.86038244534006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372924901329379,0.0,28.86444628303531,42.29693095364306,0.0,10.772448428929591,0.0,0.0,71.8576478928947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44910267404264,92.55074936224489,0.0,0.0,-1.0155092592592587,-0.8282407407407402,0.0,-5.171511243386241,-3.134863945578233,-3.2339575066137574,0.0,0.16666666666666666,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.4022000000000023,53.32600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pentan-2-one,11.152152777777777,-3.6076388888888893,11.152152777777777,2.054513888888888,0.4957688321065222,86.13399999999994,76.05399999999999,86.07316494,36.0,0.0,0.12932953227060026,-0.30003121331851546,0.30003121331851546,0.12932953227060026,1.8333333333333333,2.6666666666666665,3.1666666666666665,5.46241203279211,282.56496430454683,13.577350269189626,12.908248290463863,2.908248290463863,6.6547005383792515,6.204124145231932,1.2041241452319316,0.5791241452319316,0.5791241452319316,0.1760310363079829,0.1760310363079829,0.056765518153991446,0.056765518153991446,-0.33,870.0077600936543,0.5745880537468478,2.884132762312634,3.67,52.4102465871379,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,13.224817018625059,20.080510463031576,0.0,18.50212274577402,5.783244946364939,0.0,0.0,0.0,26.449634037250117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,40.15721959895233,0.0,0.0,0.0,0.0,17.07,32.23287898361505,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,68.56060185185186,0.0,11.152152777777777,0.0,0.0,-2.054513888888888,0.0,-7.17164351851852,-6.819930555555556,0.0,0.8,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.3755,25.588999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1,2,3,4-tetrachloro-5-(2,3,4,6-tetrachlorophenyl)benzene",8.085056689342405,-0.2588936130007553,8.085056689342405,0.01679012345679065,0.31432774546069,429.77199999999993,427.756,425.76647150400004,106.0,0.0,0.0799580298791308,-0.08354926878751401,0.08354926878751401,0.0799580298791308,0.4,0.8,1.4,3.026914071477952,677.1790948850796,16.92820323027551,11.023715784073817,15.071147352221455,10.106836025229592,5.761857892036908,7.785573676110728,3.511857892036908,6.535573676110729,2.3262370519683437,5.5501397273336,1.4298552033626322,3.3252798958021796,0.7599999999999998,54493.88210944759,14.358476345951093,6.479848053181384,2.953511058082786,157.72456814095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.80751912186011,12.08483741532659,11.126902983393991,42.922583622271056,2.7415171123404405,92.80751912186011,0.0,0.0,0.0,0.0,0.0,52.26590392525719,0.0,11.126902983393991,0.0,0.0,0.0,92.80751912186011,0.0,0.0,0.0,2.7415171123404405,12.08483741532659,40.18106650993061,11.126902983393991,0.0,0.0,0.0,0.0,0.0,63.39280690865118,0.0,0.0,0.0,0.0,0.0,0.0,95.54903623420054,15.944037365975198,48.154297367094976,0.0,-0.7598014123344767,0.05679012345679135,0.0,-0.5064345553036018,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,8.580799999999998,91.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profluralin,13.634683962772439,-5.90224537037037,13.634683962772439,1.2276478647014368,0.5458807181354776,347.2929999999997,331.165,347.1092906520004,132.0,0.0,0.4164144436557946,-0.3600759902343539,0.4164144436557946,0.3600759902343539,1.1666666666666667,1.7083333333333333,2.0833333333333335,3.3811114322563345,1227.018069528576,32.19615242270663,27.108527367383008,11.108527367383008,17.330127018922198,13.665277441603958,5.6652774416039575,3.991816026837617,3.991816026837617,2.448950616864442,2.448950616864442,1.510981764274972,1.510981764274972,-2.3900000000000006,53535445.723862834,6.1575953727701975,6.616525346493109,3.9226079875263373,157.38702820780716,4.899909730850478,0.0,5.687386274683562,0.0,11.374772549367124,6.176298517443475,20.228636537531145,0.0,13.171245143024459,0.0,6.851892117295679,25.012732389351218,44.269176570341585,18.151590701672777,44.950004139383346,17.062158824050687,0.0,0.0,5.893957685363079,32.14696533872729,17.893629099482368,37.87692544455473,0.0,0.0,4.899909730850478,30.233403967075148,0.0,0.0,22.84034146626723,6.176298517443475,26.122594222894225,53.46625521170438,12.08483741532659,0.0,0.0,0.0,89.52,100.49162195228232,33.3998816805556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,165.9286321858991,0.0,18.556454002897453,23.791602812421264,-10.067174994226086,-4.013900699168557,-4.814828042328043,-17.810958522297813,-13.569826743197282,0.0,0.5714285714285714,24.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,10.0,8.0,1.0,0.0,1.0,2.0,4.148200000000004,79.9808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
